df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
tm_6096,tm_6096,Nadir Zortea,1999-06-19,Nadir Zortea,1999-06-19,Italy,Italy,Atalanta BC,Atalanta BC,1.0,True
tm_8720,tm_8720,Fabio Borini,1991-03-29,Fabio Borini,1991-03-29,Italy,Italy,UC Sampdoria,UC Sampdoria,1.0,True
tm_4550,tm_4550,Yusuf Sari,1998-11-20,Yusuf Sari,1998-11-20,Turkey,Turkey,Adana Demirspor,Adana Demirspor,1.0,True
tm_10703,tm_10703,Daniel Heber,1994-07-04,Daniel Heber,1994-07-04,Germany,Germany,1.FC Magdeburg,1.FC Magdeburg,1.0,True
tm_6931,tm_6931,Chris Ramos,1997-01-18,Chris Ramos,1997-01-18,Spain,Spain,Cádiz CF,Cádiz CF,1.0,True
tm_6467,tm_6467,Tommaso Augello,1994-08-30,Tommaso Augello,1994-08-30,Italy,Italy,Cagliari Calcio,Cagliari Calcio,1.0,True
tm_9891,tm_9891,Scott Twine,1999-07-14,Scott Twine,1999-07-14,England,England,Burnley FC,Burnley FC,1.0,True
tm_1794,tm_1794,Robin Ziegele,1997-03-13,Robin Ziegele,1997-03-13,Germany,Germany,SSV Jahn Regensburg,SSV Jahn Regensburg,1.0,True
tm_5588,tm_5588,Khéphren Thuram,2001-03-26,Khéphren Thuram,2001-03-26,France,France,OGC Nice,OGC Nice,1.0,True
tm_4703,tm_4703,Pione Sisto,1995-02-04,Pione Sisto,1995-02-04,Denmark,Denmark,Alanyaspor,Alanyaspor,1.0,True
tm_10638,tm_10638,Jonas David,2000-03-08,Jonas David,2000-03-08,Germany,Germany,Hamburger SV,Hamburger SV,1.0,True
tm_1311,tm_1311,J.C. Ngando,1999-11-20,J.C. Ngando,1999-11-20,France,France,Vancouver Whitecaps FC,Vancouver Whitecaps FC,1.0,True
tm_8779,tm_8779,Roberto Insigne,1994-05-11,Roberto Insigne,1994-05-11,Italy,Italy,Palermo FC,Palermo FC,1.0,True
tm_5871,tm_5871,Théo Borne,2002-07-15,Théo Borne,2002-07-15,France,France,Clermont Foot 63,Clermont Foot 63,1.0,True
tm_10041,tm_10041,Hayden Carter,1999-12-17,Hayden Carter,1999-12-17,England,England,Blackburn Rovers,Blackburn Rovers,1.0,True
tm_10046,tm_10046,Callum Brittain,1998-03-12,Callum Brittain,1998-03-12,England,England,Blackburn Rovers,Blackburn Rovers,1.0,True
tm_6072,tm_6072,Riccardo Pagano,2004-11-28,Riccardo Pagano,2004-11-28,Italy,Italy,AS Roma,AS Roma,1.0,True
tm_6960,tm_6960,Nikola Maras,1995-12-19,Nikola Maras,1995-12-19,Serbia,Serbia,Deportivo Alavés,Deportivo Alavés,1.0,True
tm_5043,tm_5043,Dário Essugo,2005-03-14,Dário Essugo,2005-03-14,Portugal,Portugal,Sporting CP,Sporting CP,1.0,True
tm_4279,tm_4279,Alfred Finnbogason,1989-02-01,Alfred Finnbogason,1989-02-01,Iceland,Iceland,KAS Eupen,KAS Eupen,1.0,True
tm_6044,tm_6044,Weston McKennie,1998-08-28,Weston McKennie,1998-08-28,United States,United States,Juventus FC,Juventus FC,1.0,True
tm_8182,tm_8182,Ousmane Camara,2003-03-06,Ousmane Camara,2003-03-06,France,France,Angers SCO,Angers SCO,1.0,True
tm_6204,tm_6204,Lorenzo De Silvestri,1988-05-23,Lorenzo De Silvestri,1988-05-23,Italy,Italy,Bologna FC 1909,Bologna FC 1909,1.0,True
tm_3377,tm_3377,Abdullah Otayf,1992-08-03,Abdullah Otayf,1992-08-03,Saudi Arabia,Saudi Arabia,Al-Ahli SFC,Al-Ahli SFC,1.0,True
tm_7794,tm_7794,Max Rosenfelder,2003-02-10,Max Rosenfelder,2003-02-10,Germany,Germany,SC Freiburg,SC Freiburg,1.0,True
tm_2123,tm_2123,Ryan Hollingshead,1991-04-16,Ryan Hollingshead,1991-04-16,United States,United States,Los Angeles FC,Los Angeles FC,1.0,True
tm_3012,tm_3012,Nyasha Mushekwi,1987-08-21,Nyasha Mushekwi,1987-08-21,Zimbabwe,Zimbabwe,Zhejiang FC,Zhejiang FC,1.0,True
tm_6628,tm_6628,Fernando,1987-07-25,Fernando,1987-07-25,Brazil,Brazil,Sevilla FC,Sevilla FC,1.0,True
tm_6162,tm_6162,Jonathan Ikoné,1998-05-02,Jonathan Ikoné,1998-05-02,France,France,ACF Fiorentina,ACF Fiorentina,1.0,True
tm_5326,tm_5326,Matías Lacava,2002-10-24,Matías Lacava,2002-10-24,Venezuela,Venezuela,,,1.0,True
tm_6145,tm_6145,Fabiano Parisi,2000-11-09,Fabiano Parisi,2000-11-09,Italy,Italy,ACF Fiorentina,ACF Fiorentina,1.0,True
tm_4282,tm_4282,Oskar Annell,2005-02-15,Oskar Annell,2005-02-15,Belgium,Belgium,KV Mechelen,KV Mechelen,1.0,True
tm_10439,tm_10439,Blendi Idrizi,1998-05-02,Blendi Idrizi,1998-05-02,Kosovo,Kosovo,FC Schalke 04,FC Schalke 04,1.0,True
tm_1965,tm_1965,Omar Sijaric,2001-11-02,Omar Sijaric,2001-11-02,Germany,Germany,FC Erzgebirge Aue,FC Erzgebirge Aue,1.0,True
tm_8751,tm_8751,Marco D'Alessandro,1991-02-17,Marco D'Alessandro,1991-02-17,Italy,Italy,AC Monza,AC Monza,1.0,True
tm_4428,tm_4428,Mert Günok,1989-03-01,Mert Günok,1989-03-01,Turkey,Turkey,Besiktas JK,Besiktas JK,1.0,True
tm_1761,tm_1761,Sven Müller,1996-02-16,Sven Müller,1996-02-16,Germany,Germany,Hallescher FC,Hallescher FC,1.0,True
tm_4107,tm_4107,Gustaf Nilsson,1997-05-23,Gustaf Nilsson,1997-05-23,Sweden,Sweden,Royale Union Saint-Gilloise,Royale Union Saint-Gilloise,1.0,True
tm_9111,tm_9111,Lorenzo Lonardi,1999-02-10,Lorenzo Lonardi,1999-02-10,Italy,Italy,FC Südtirol,FC Südtirol,1.0,True
tm_6831,tm_6831,Jaime Mata,1988-10-24,Jaime Mata,1988-10-24,Spain,Spain,Getafe CF,Getafe CF,1.0,True
tm_10065,tm_10065,Jack Bonham,1993-09-14,Jack Bonham,1993-09-14,Ireland,Ireland,Stoke City,Stoke City,1.0,True
tm_4979,tm_4979,Morato,2001-06-30,Morato,2001-06-30,Brazil,Brazil,SL Benfica,SL Benfica,1.0,True
tm_7715,tm_7715,Sheraldo Becker,1995-02-09,Sheraldo Becker,1995-02-09,Suriname,Suriname,1.FC Union Berlin,1.FC Union Berlin,1.0,True
tm_7314,tm_7314,Ben Mee,1989-09-21,Ben Mee,1989-09-21,England,England,Brentford FC,Brentford FC,1.0,True
tm_7155,tm_7155,Pierre-Emile Højbjerg,1995-08-05,Pierre-Emile Højbjerg,1995-08-05,Denmark,Denmark,Tottenham Hotspur,Tottenham Hotspur,1.0,True
tm_7911,tm_7911,Anthony Caci,1997-07-01,Anthony Caci,1997-07-01,France,France,1.FSV Mainz 05,1.FSV Mainz 05,1.0,True
tm_5210,tm_5210,Kanya Fujimoto,1999-07-01,Kanya Fujimoto,1999-07-01,Japan,Japan,Gil Vicente FC,Gil Vicente FC,1.0,True
tm_5792,tm_5792,Ludovic Butelle,1983-04-03,Ludovic Butelle,1983-04-03,France,France,Stade Reims,Stade Reims,1.0,True
tm_3335,tm_3335,Ali Al-Boleahi,1989-11-21,Ali Al-Boleahi,1989-11-21,Saudi Arabia,Saudi Arabia,Al-Hilal SFC,Al-Hilal SFC,1.0,True
tm_6120,tm_6120,Luis Alberto,1992-09-28,Luis Alberto,1992-09-28,Spain,Spain,SS Lazio,SS Lazio,1.0,True
tm_4286,tm_4286,David Bates,1996-10-05,David Bates,1996-10-05,Scotland,Scotland,KV Mechelen,KV Mechelen,1.0,True
tm_4044,tm_4044,Noah Fadiga,1999-12-03,Noah Fadiga,1999-12-03,Senegal,Senegal,KAA Gent,KAA Gent,1.0,True
tm_9124,tm_9124,Luca Maniero,1995-06-12,Luca Maniero,1995-06-12,Italy,Italy,AS Cittadella,AS Cittadella,1.0,True
tm_1733,tm_1733,Marco Hiller,1997-02-20,Marco Hiller,1997-02-20,Germany,Germany,TSV 1860 Munich,TSV 1860 Munich,1.0,True
tm_3303,tm_3303,Qinghao Xue,2000-09-26,Qinghao Xue,2000-09-26,China,China,Shanghai Shenhua,Shanghai Shenhua,1.0,True
tm_3685,tm_3685,Tijs Velthuis,2002-01-12,Tijs Velthuis,2002-01-12,Netherlands,Netherlands,Sparta Rotterdam,Sparta Rotterdam,1.0,True
tm_8336,tm_8336,Makabi Lilepo,1997-07-27,Makabi Lilepo,1997-07-27,DR Congo,DR Congo,Valenciennes FC,Valenciennes FC,1.0,True
tm_4685,tm_4685,Nuno Lima,2001-03-16,Nuno Lima,2001-03-16,Portugal,Portugal,Alanyaspor,Alanyaspor,1.0,True
tm_9171,tm_9171,Vittorio Agostinelli,2002-02-21,Vittorio Agostinelli,2002-02-21,Italy,Italy,ACF Fiorentina,ACF Fiorentina,1.0,True
tm_9730,tm_9730,Marc Albrighton,1989-11-18,Marc Albrighton,1989-11-18,England,England,Leicester City,Leicester City,1.0,True
tm_3067,tm_3067,Peter Zulj,1993-06-09,Peter Zulj,1993-06-09,Austria,Austria,Changchun Yatai,Changchun Yatai,1.0,True
tm_10705,tm_10705,Belal Halbouni,1999-12-29,Belal Halbouni,1999-12-29,Syria,Syria,1.FC Magdeburg,1.FC Magdeburg,1.0,True
tm_7586,tm_7586,Niklas Süle,1995-09-03,Niklas Süle,1995-09-03,Germany,Germany,Borussia Dortmund,Borussia Dortmund,1.0,True
tm_7220,tm_7220,Moussa Diaby,1999-07-07,Moussa Diaby,1999-07-07,France,France,Aston Villa,Aston Villa,1.0,True
tm_3754,tm_3754,Mouhamed Belkheir,1999-01-02,Mouhamed Belkheir,1999-01-02,Algeria,Algeria,Fortuna Sittard,Fortuna Sittard,1.0,True
tm_4873,tm_4873,Ömürcan Artan,1999-07-27,Ömürcan Artan,1999-07-27,Turkey,Turkey,Gaziantep FK,Gaziantep FK,1.0,True
tm_10573,tm_10573,Benjamin Goller,1999-01-01,Benjamin Goller,1999-01-01,Germany,Germany,1.FC Nuremberg,1.FC Nuremberg,1.0,True
tm_10449,tm_10449,Florian Kastenmeier,1997-06-28,Florian Kastenmeier,1997-06-28,Germany,Germany,Fortuna Düsseldorf,Fortuna Düsseldorf,1.0,True
tm_2199,tm_2199,Stefan Frei,1986-04-20,Stefan Frei,1986-04-20,United States,United States,Seattle Sounders FC,Seattle Sounders FC,1.0,True
tm_2482,tm_2482,Virgil Misidjan,1993-07-24,Virgil Misidjan,1993-07-24,Netherlands,Netherlands,Al-Tai FC,Al-Tai FC,1.0,True
tm_5233,tm_5233,Raúl Parra,1999-11-26,Raúl Parra,1999-11-26,Spain,Spain,GD Estoril Praia,GD Estoril Praia,1.0,True
tm_7759,tm_7759,Hrvoje Smolcic,2000-08-17,Hrvoje Smolcic,2000-08-17,Croatia,Croatia,Eintracht Frankfurt,Eintracht Frankfurt,1.0,True
tm_5087,tm_5087,Justin de Haas,2000-02-01,Justin de Haas,2000-02-01,Netherlands,Netherlands,FC Famalicão,FC Famalicão,1.0,True
